gap_type,alpha,xmin_s,xmin_h
global,1.616769,1969.000000,0.546944
global,1.391254,70.000000,0.019444
global,1.820116,2268.000000,0.630000
global,1.749474,2092.000000,0.581111
global,3.682876,58362.000000,16.211667
global,1.559613,807.000000,0.224167
global,1.358884,250.000000,0.069444
global,1.272977,24.000000,0.006667
global,2.543205,29893.000000,8.303611
global,4.077182,57012.000000,15.836667
global,2.788371,46865.000000,13.018056
global,1.627644,3121.000000,0.866944
global,1.325737,126.000000,0.035000
global,3.685846,41048.000000,11.402222
global,3.312193,33925.000000,9.423611
global,1.206109,15.000000,0.004167
global,1.600620,2951.000000,0.819722
global,1.587435,1468.000000,0.407778
global,1.515325,834.000000,0.231667
global,1.306674,28.000000,0.007778
global,1.944497,2244.000000,0.623333
global,4.877619,45787.000000,12.718611
global,1.991420,5227.000000,1.451944
global,2.575251,35127.000000,9.757500
global,1.285945,28.000000,0.007778
global,2.816658,32923.000000,9.145278
global,1.707698,409.000000,0.113611
global,1.527710,225.000000,0.062500
global,3.381526,48616.000000,13.504444
global,33.497244,49911.000000,13.864167
global,4.242778,41450.000000,11.513889
global,2.889680,36972.000000,10.270000
global,3.595519,22406.000000,6.223889
global,1.499614,95.000000,0.026389
global,2.104552,3154.000000,0.876111
global,3.771975,41036.000000,11.398889
global,3.188080,51762.000000,14.378333
global,1.940709,6435.000000,1.787500
global,1.994061,11749.000000,3.263611
global,2.218538,8715.000000,2.420833
global,1.543560,62.000000,0.017222
global,3.231155,28129.000000,7.813611
global,1.941650,5590.000000,1.552778
global,1.660527,28.000000,0.007778
global,1.464594,16.000000,0.004444
global,3.005878,34880.000000,9.688889
global,1.493537,815.000000,0.226389
global,1.232574,15.000000,0.004167
global,1.898891,1182.000000,0.328333
global,2.449217,15773.000000,4.381389
global,1.971912,4936.000000,1.371111
global,2.752969,44462.000000,12.350556
global,1.744457,1771.000000,0.491944
global,4.371543,39527.000000,10.979722
global,1.351181,140.000000,0.038889
global,2.879749,9860.000000,2.738889
global,1.919815,3354.000000,0.931667
global,2.462264,29907.000000,8.307500
global,2.444282,14731.000000,4.091944
global,1.533169,1548.000000,0.430000
global,1.482049,1838.000000,0.510556
global,1.404713,30.000000,0.008333
global,1.540472,592.000000,0.164444
global,2.372129,16047.000000,4.457500
global,10.431809,65079.000000,18.077500
global,1.542005,1199.000000,0.333056
global,5.238358,82094.000000,22.803889
global,2.036409,3034.000000,0.842778
global,2.292185,37728.000000,10.480000
global,1.336497,33.000000,0.009167
global,1.770949,4401.000000,1.222500
global,4.316257,60770.000000,16.880556
global,1.715071,242.000000,0.067222
global,1.371497,104.000000,0.028889
global,2.205614,6927.000000,1.924167
global,1.508575,242.000000,0.067222
global,1.873577,4217.000000,1.171389
global,1.342706,36.000000,0.010000
global,1.872565,4141.000000,1.150278
global,2.737369,16066.000000,4.462778
global,1.555096,2218.000000,0.616111
global,3.119905,45643.000000,12.678611
global,1.915804,2461.000000,0.683611
global,1.845982,4264.000000,1.184444
global,1.718022,2953.000000,0.820278
global,1.959896,5333.000000,1.481389
global,1.546165,263.000000,0.073056
global,1.370494,59.000000,0.016389
global,3.274883,35485.000000,9.856944
global,1.556045,1400.000000,0.388889
global,1.388976,186.000000,0.051667
global,1.418575,9.000000,0.002500
global,1.815032,2807.000000,0.779722
global,4.373382,66753.000000,18.542500
global,2.117587,4651.000000,1.291944
global,1.603000,2883.000000,0.800833
global,3.698252,37608.000000,10.446667
global,1.416622,37.000000,0.010278
global,1.270146,12.000000,0.003333
global,2.311496,20044.000000,5.567778
global,3.427657,57236.000000,15.898889
global,5.456440,73978.000000,20.549444
global,1.360869,145.000000,0.040278
global,1.699699,80.000000,0.022222
global,2.645450,197.000000,0.054722
global,3.786994,68063.000000,18.906389
global,1.373161,33.000000,0.009167
global,1.815991,3956.000000,1.098889
global,1.719162,152.000000,0.042222
global,2.003622,2616.000000,0.726667
global,1.381032,271.000000,0.075278
global,1.304023,47.000000,0.013056
global,4.048957,34390.000000,9.552778
global,1.528833,28.000000,0.007778
global,2.239703,41675.000000,11.576389
global,4.973558,48576.000000,13.493333
global,2.436959,24436.000000,6.787778
global,3.152304,29106.000000,8.085000
global,2.257408,4437.000000,1.232500
global,2.619346,47089.000000,13.080278
global,2.474739,22989.000000,6.385833
global,4.213729,50805.000000,14.112500
global,1.445930,188.000000,0.052222
global,3.776513,48064.000000,13.351111
global,1.610421,1544.000000,0.428889
global,1.396329,265.000000,0.073611
global,4.336087,60865.000000,16.906944
global,8.262346,4235.000000,1.176389
global,1.468993,832.000000,0.231111
global,1.337243,54.000000,0.015000
global,2.100535,20270.000000,5.630556
global,1.678803,1807.000000,0.501944
global,1.512539,149.000000,0.041389
global,2.507312,14547.000000,4.040833
global,1.505593,180.000000,0.050000
global,3.726394,43819.000000,12.171944
global,3.159066,39870.000000,11.075000
global,1.923061,3500.000000,0.972222
global,3.641747,52681.000000,14.633611
global,1.614518,1036.000000,0.287778
global,3.957758,36867.000000,10.240833
global,4.044065,62309.000000,17.308056
global,4.495878,39218.000000,10.893889
global,1.622522,407.000000,0.113056
global,4.185837,58858.000000,16.349444
global,1.577392,3424.000000,0.951111
global,2.781298,34150.000000,9.486111
global,3.071146,22539.000000,6.260833
global,1.609030,207.000000,0.057500
global,1.652309,2485.000000,0.690278
global,1.819397,2886.000000,0.801667
global,3.382833,33483.000000,9.300833
global,4.116492,41000.000000,11.388889
global,4.068123,66138.000000,18.371667
global,2.042073,747.000000,0.207500
global,1.880492,6788.000000,1.885556
global,1.986953,8233.000000,2.286944
global,3.341425,39057.000000,10.849167
global,2.219215,11943.000000,3.317500
global,1.527977,48.000000,0.013333
global,1.602661,2843.000000,0.789722
global,1.407166,158.000000,0.043889
global,2.239597,10874.000000,3.020556
global,4.933887,42032.000000,11.675556
global,1.360988,31.000000,0.008611
global,1.731297,1140.000000,0.316667
global,2.006111,2520.000000,0.700000
global,3.281132,45295.000000,12.581944
global,33.171041,18712.000000,5.197778
global,1.889395,5128.000000,1.424444
global,1.573581,1344.000000,0.373333
global,1.707965,163.000000,0.045278
global,1.582814,2741.000000,0.761389
global,1.704620,131.000000,0.036389
global,3.242456,22952.000000,6.375556
global,1.990129,11910.000000,3.308333
global,5.448802,26290.000000,7.302778
global,1.276420,7.000000,0.001944
global,2.274824,21411.000000,5.947500
global,1.864873,5985.000000,1.662500
global,1.511617,117.000000,0.032500
global,1.518989,1108.000000,0.307778
global,1.659404,415.000000,0.115278
global,1.517103,232.000000,0.064444
global,1.957352,8521.000000,2.366944
global,3.023254,26521.000000,7.366944
global,1.697922,4882.000000,1.356111
global,4.446897,35404.000000,9.834444
global,1.626943,108.000000,0.030000
global,1.728175,152.000000,0.042222
global,2.001117,7971.000000,2.214167
global,1.409119,49.000000,0.013611
global,2.163557,3907.000000,1.085278
global,1.211802,6.000000,0.001667
global,1.643661,651.000000,0.180833
global,1.926936,5649.000000,1.569167
global,2.154826,26598.000000,7.388333
global,1.426096,120.000000,0.033333
global,1.355572,120.000000,0.033333
global,1.496795,251.000000,0.069722
global,3.310691,55897.000000,15.526944
global,2.117331,935.000000,0.259722
global,1.282625,41.000000,0.011389
global,1.819842,4085.000000,1.134722
global,1.671363,2924.000000,0.812222
global,1.329790,20.000000,0.005556
global,2.939347,30587.000000,8.496389
global,1.949705,1581.000000,0.439167
global,1.613472,2808.000000,0.780000
global,1.454195,738.000000,0.205000
global,3.299309,38427.000000,10.674167
global,2.486855,24343.000000,6.761944
global,3.544088,70024.000000,19.451111
global,1.786926,52.000000,0.014444
global,1.287249,2.000000,0.000556
global,2.084821,5112.000000,1.420000
global,7.221253,82580.000000,22.938889
global,1.621066,342.000000,0.095000
global,3.083637,32906.000000,9.140556
global,4.470006,24287.000000,6.746389
global,1.304897,59.000000,0.016389
global,2.750524,52112.000000,14.475556
global,1.439153,1198.000000,0.332778
global,3.367467,66965.000000,18.601389
global,2.687700,39184.000000,10.884444
global,1.683300,1966.000000,0.546111
global,1.356400,70.000000,0.019444
global,1.672632,3182.000000,0.883889
global,1.449653,2.000000,0.000556
global,1.342160,37.000000,0.010278
global,1.626515,76.000000,0.021111
global,1.300953,26.000000,0.007222
global,2.077451,1908.000000,0.530000
global,1.309575,133.000000,0.036944
global,7.698466,6843.000000,1.900833
global,1.737049,1296.000000,0.360000
global,2.598719,39902.000000,11.083889
global,1.948973,8.000000,0.002222
global,1.954365,3565.000000,0.990278
global,2.206548,15049.000000,4.180278
global,1.792598,1483.000000,0.411944
global,1.526678,56.000000,0.015556
global,1.802377,845.000000,0.234722
global,3.035567,29529.000000,8.202500
global,1.426320,109.000000,0.030278
global,2.417097,30118.000000,8.366111
global,1.854889,5117.000000,1.421389
global,1.514689,1362.000000,0.378333
global,2.869475,31949.000000,8.874722
global,1.675325,865.000000,0.240278
global,2.396690,15585.000000,4.329167
global,1.403431,30.000000,0.008333
global,1.848098,2338.000000,0.649444
global,5.044569,34436.000000,9.565556
global,2.209118,21901.000000,6.083611
global,2.937566,53995.000000,14.998611
global,4.378686,52887.000000,14.690833
global,4.624573,56823.000000,15.784167
global,1.852110,113.000000,0.031389
global,1.400672,232.000000,0.064444
global,1.668337,1123.000000,0.311944
global,1.353997,50.000000,0.013889
global,1.931038,5719.000000,1.588611
global,1.263833,20.000000,0.005556
global,3.714764,29232.000000,8.120000
global,8.093304,28144.000000,7.817778
global,1.619183,214.000000,0.059444
global,6.358544,74896.000000,20.804444
global,1.612039,3484.000000,0.967778
global,1.571409,180.000000,0.050000
global,1.388010,28.000000,0.007778
global,6.650852,63394.000000,17.609444
global,4.432127,35873.000000,9.964722
global,1.558619,989.000000,0.274722
global,1.305232,32.000000,0.008889
global,2.788028,50267.000000,13.963056
global,2.382098,17621.000000,4.894722
global,1.383372,203.000000,0.056389
global,1.606437,249.000000,0.069167
global,1.370944,146.000000,0.040556
global,2.850503,28086.000000,7.801667
global,1.646119,1708.000000,0.474444
global,2.279079,28479.000000,7.910833
global,3.581996,68399.000000,18.999722
global,1.288334,51.000000,0.014167
global,4.147000,49089.000000,13.635833
global,1.997965,3639.000000,1.010833
global,2.560889,28217.000000,7.838056
global,1.589166,2067.000000,0.574167
global,1.961531,54.000000,0.015000
global,3.040432,3048.000000,0.846667
global,3.088726,55291.000000,15.358611
global,1.408094,2.000000,0.000556
global,2.658786,8018.000000,2.227222
global,2.469516,11596.000000,3.221111
global,1.314868,44.000000,0.012222
global,1.530104,772.000000,0.214444
global,1.323262,30.000000,0.008333
global,4.887279,6612.000000,1.836667
global,2.678864,49433.000000,13.731389
global,2.405477,27948.000000,7.763333
global,2.253332,27494.000000,7.637222
global,1.372492,71.000000,0.019722
global,3.551019,44967.000000,12.490833
global,2.466753,3194.000000,0.887222
global,1.791804,3190.000000,0.886111
global,1.504748,78.000000,0.021667
global,3.644420,55745.000000,15.484722
global,1.568826,96.000000,0.026667
global,1.384520,41.000000,0.011389
global,1.784527,6979.000000,1.938611
global,2.287580,5095.000000,1.415278
global,1.722783,875.000000,0.243056
global,1.552898,1041.000000,0.289167
global,4.146139,61817.000000,17.171389
global,1.507182,236.000000,0.065556
global,2.109839,12802.000000,3.556111
global,1.359119,71.000000,0.019722
global,1.807406,3100.000000,0.861111
global,1.699941,7021.000000,1.950278
global,1.597244,183.000000,0.050833
global,1.597792,453.000000,0.125833
global,3.117455,7290.000000,2.025000
global,2.275106,24402.000000,6.778333
global,1.483100,3185.000000,0.884722
global,1.640161,88.000000,0.024444
global,1.861358,2158.000000,0.599444
global,1.373164,64.000000,0.017778
global,1.975884,24718.000000,6.866111
global,2.355755,32225.000000,8.951389
global,1.768358,2203.000000,0.611944
global,1.991851,2827.000000,0.785278
global,3.092938,28729.000000,7.980278
global,1.882649,3268.000000,0.907778
global,1.562227,703.000000,0.195278
global,1.593922,1017.000000,0.282500
global,3.937767,1473.000000,0.409167
global,1.922911,4211.000000,1.169722
global,1.640578,66.000000,0.018333
global,1.684125,1548.000000,0.430000
global,1.385620,215.000000,0.059722
global,2.256886,8420.000000,2.338889
global,15.554600,78723.000000,21.867500
global,3.816076,55036.000000,15.287778
global,4.194628,38097.000000,10.582500
global,1.830540,6392.000000,1.775556
global,4.172820,40786.000000,11.329444
global,3.219072,39721.000000,11.033611
global,1.676509,635.000000,0.176389
global,1.792783,5316.000000,1.476667
global,1.755195,2967.000000,0.824167
global,1.293682,39.000000,0.010833
global,1.425455,8.000000,0.002222
global,3.692755,30299.000000,8.416389
global,3.726668,43340.000000,12.038889
global,2.085034,23180.000000,6.438889
global,1.423074,14.000000,0.003889
global,1.491104,508.000000,0.141111
global,1.558973,1199.000000,0.333056
global,3.308338,40175.000000,11.159722
global,2.852987,47750.000000,13.263889
global,3.837954,51879.000000,14.410833
global,1.564040,516.000000,0.143333
global,2.929800,40390.000000,11.219444
global,5.345973,58089.000000,16.135833
global,1.387942,139.000000,0.038611
global,1.344723,150.000000,0.041667
global,1.288183,49.000000,0.013611
global,1.522889,53.000000,0.014722
global,1.431131,83.000000,0.023056
global,1.969096,9091.000000,2.525278
global,1.757705,5593.000000,1.553611
global,1.280189,42.000000,0.011667
global,1.534900,1811.000000,0.503056
global,1.794301,4862.000000,1.350556
global,2.820048,31334.000000,8.703889
global,1.970574,11672.000000,3.242222
global,1.214985,8.000000,0.002222
global,1.492024,2566.000000,0.712778
global,2.715971,35685.000000,9.912500
global,1.443489,45.000000,0.012500
global,1.290455,72.000000,0.020000
global,1.853136,5352.000000,1.486667
global,1.398313,57.000000,0.015833
global,1.368238,61.000000,0.016944
global,2.512058,20436.000000,5.676667
global,3.278920,34270.000000,9.519444
global,2.406558,4377.000000,1.215833
global,2.070587,3902.000000,1.083889
global,5.638272,41626.000000,11.562778
global,2.664016,7334.000000,2.037222
global,3.526982,2422.000000,0.672778
global,1.868141,5338.000000,1.482778
global,2.580816,22092.000000,6.136667
global,1.310853,34.000000,0.009444
global,1.531342,294.000000,0.081667
global,1.809313,4570.000000,1.269444
global,1.949817,11375.000000,3.159722
global,1.763330,6340.000000,1.761111
global,3.442863,68974.000000,19.159444
global,1.431218,33.000000,0.009167
global,3.317737,26186.000000,7.273889
global,7.648129,42649.000000,11.846944
global,1.235081,14.000000,0.003889
global,1.404306,91.000000,0.025278
global,1.570705,949.000000,0.263611
global,2.916715,28659.000000,7.960833
global,8.830022,69524.000000,19.312222
global,1.266394,16.000000,0.004444
global,3.659435,61759.000000,17.155278
global,1.687365,3887.000000,1.079722
global,2.245967,6820.000000,1.894444
global,2.055275,10786.000000,2.996111
global,1.633054,1011.000000,0.280833
global,1.689964,8984.000000,2.495556
global,7.684793,81732.000000,22.703333
global,3.730451,59357.000000,16.488056
global,1.298631,17.000000,0.004722
global,1.419300,1059.000000,0.294167
global,1.863635,5212.000000,1.447778
global,1.686895,166.000000,0.046111
global,3.392384,45158.000000,12.543889
global,1.283272,107.000000,0.029722
global,1.534755,134.000000,0.037222
global,1.856967,6214.000000,1.726111
